Year of Birth,Child's First Name,Count
2011,SKYLAR,20
2011,SOPHIA,30
2011,SORAYA,10
2011,SUMMER,15
2011,SYDNEY,24
2011,SYMPHONY,13
2011,TABITHA,10
2011,TAMIA,17
2011,TARAJI,12
2011,TAYLOR,53
2011,TIANA,19
2011,TIANNA,13
2011,TORI,16
2011,TRINITY,28
2011,VICTORIA,36
2011,ZAHARA,10
2011,ZANIYAH,10
2011,ZARA,11
2011,ZARIA,13
2011,ZARIAH,14
2011,ZOE,43
2011,ZOEY,29
2011,ZURI,10
2011,AALIYAH,63
2011,ABBY,10
2011,ABIGAIL,80
2011,ADRIANA,65
2011,ADRIANNA,26
2011,AILEEN,21
2011,AIMEE,12
2011,AISHA,13
2011,ALANA,11
2011,ALEJANDRA,16
2011,ALESSANDRA,13
2011,ALEXA,55
2011,ALEXANDRA,47
2011,ALICE,16
2011,ALICIA,24
2011,ALISON,32
2011,ALISSON,15
2011,ALIYAH,22
2011,ALLISON,90
2011,ALLYSON,19
2011,ALONDRA,16
2011,ALYSON,11
2011,ALYSSA,63
2011,AMANDA,30
2011,AMAYA,31
2011,AMBER,25
2011,AMELIA,33
2011,AMY,87
2011,ANA,33
2011,ANALIA,17
2011,ANAYA,11
2011,ANDREA,61
2011,ANGELA,20
2011,ANGELICA,40
2011,ANGELINA,72
2011,ANGELIQUE,30
2011,ANGELY,11
2011,ANGIE,19
2011,ANIYAH,14
2011,ANNA,13
2011,ANNABELLE,13
2011,APRIL,13
2011,ARIANA,61
2011,ARIANNA,77
2011,ARIANNY,10
2011,ARIEL,17
2011,ARIELLA,14
2011,ASHLEY,190
2011,ASHLY,13
2011,ATHENA,12
2011,AUBREY,25
2011,AURORA,16
2011,AVA,54
2011,AYLEEN,14
2011,AYLIN,16
2011,BELLA,67
2011,BIANCA,24
2011,BRENDA,17
2011,BRIANA,32
2011,BRIANNA,114
2011,BRIANNY,10
2011,BRIELLE,11
2011,BRITNEY,12
2011,BRITTANY,22
2011,BRYANNA,16
2011,CAMILA,188
2011,CARMEN,12
2011,CAROLINA,11
2011,CAROLINE,12
2011,CASSANDRA,10
2011,CELESTE,11
2011,CHARLOTTE,11
2011,CHELSEA,43
2011,CHLOE,60
2011,SHOSHANA,22
2011,CINDY,13
2011,CLARA,11
2011,CRISTINA,10
2011,CRYSTAL,26
2011,CYNTHIA,10
2011,DAISY,30
2011,DAMARIS,11
2011,DANA,18
2011,DANIELA,64
2011,DANIELLA,28
2011,SIENA,16
2011,DANNA,39
2011,DAYANA,22
2011,DELILAH,29
2011,DENISE,16
2011,DESTINY,34
2011,DIANA,51
2011,DULCE,20
2011,EILEEN,14
2011,ELIANA,34
2011,ELIANNA,11
2011,ELIANNY,12
2011,ELISA,17
2011,ELIZABETH,63
2011,ELLA,32
2011,EMELY,50
2011,EMILY,162
2011,EMMA,114
2011,ERIKA,15
2011,ESMERALDA,27
2011,ESTHER,14
2011,ESTRELLA,15
2011,EVA,47
2011,EVELYN,63
2011,FAITH,25
2011,FATIMA,12
2011,FERNANDA,14
2011,GABRIELA,78
2011,GABRIELLA,86
2011,GABRIELLE,14
2011,GENESIS,94
2011,CHARLES,20
2011,CHASE,22
2011,CHRIS,27
2011,CHRISTIAN,151
2011,CHRISTOPHER,239
2011,CRISTIAN,53
2011,CRISTOFER,11
2011,CRISTOPHER,13
2011,DAMIAN,26
2011,DAMIEN,15
2011,DANIEL,221
2011,DANNY,31
2011,DANTE,21
2011,DARIEL,31
2011,DARWIN,18
2011,SIENNA,38
2011,DENNIS,15
2011,DERECK,11
2011,DEREK,62
2011,DERICK,18
2011,DEVIN,25
2011,DIEGO,54
2011,DOMINIC,22
2011,DOMINICK,16
2011,DYLAN,136
2011,EDDIE,12
2011,EDGAR,29
2011,EDISON,11
2011,EDUARDO,45
2011,EDWARD,30
2011,EDWIN,71
2011,ELI,38
2011,ELIAN,17
2011,ELIAS,66
2011,ELIJAH,110
2011,ELVIS,10
2011,EMANUEL,26
2011,EMILIANO,13
2011,EMILIO,21
2011,EMMANUEL,57
2011,ENRIQUE,14
2011,ERIC,60
2011,ERICK,60
2011,ERIK,18
2011,ESTEBAN,13
2011,SIMA,19
2011,EVAN,81
2011,EZEKIEL,11
2011,EZEQUIEL,11
2011,FELIX,12
2011,FERNANDO,28
2011,FRANCISCO,32
2011,FRANK,17
2011,FRANKLIN,14
2011,FREDDY,13
2011,GABRIEL,158
2011,GAEL,18
2011,GAVIN,19
2011,GEORGE,30
2011,GERARDO,12
2011,GIOVANI,10
2011,GIOVANNI,68
2011,GIOVANNY,13
2011,GREGORY,16
2011,GUSTAVO,15
2011,HECTOR,31
2011,HENRY,43
2011,HUNTER,15
2011,IAN,72
2011,IKER,13
2011,ISAAC,73
2011,ISAIAH,70
2011,ISMAEL,17
2011,ISRAEL,22
2011,IVAN,42
2011,JACE,37
2011,JACK,21
2011,JACOB,303
2011,JADEN,73
2011,JADIEL,51
2011,JAIDEN,42
2011,JAIME,11
2011,JAKE,27
2011,JAMES,70
2011,JANIEL,10
2011,JANUEL,11
2011,JARED,17
2011,JARIEL,25
2011,JASON,92
2011,JAVIER,38
2011,JAY,18
2011,JAYCE,12
2011,SIMI,10
2011,JAYSON,24
2011,JEAN,38
2011,JEANCARLOS,10
2011,JEFFERSON,14
2011,JEFFREY,19
2011,JENCARLOS,11
2011,JEREMIAH,120
2011,JEREMIAS,14
2011,JEREMY,118
2011,JERRY,11
2011,JESSE,10
2011,JESUS,70
2011,JIMMY,14
2011,JOAQUIN,23
2011,JOEL,82
2011,JOHAN,28
2011,JOHANN,12
2011,JOHN,96
2011,JOHNATHAN,16
2011,JOHNNY,18
2011,JONAH,15
2011,JONATHAN,183
2011,SIMONE,15
2011,JORGE,39
2011,JOSE,144
2011,JOSEPH,140
2011,JOSHUA,190
2011,JOSIAH,50
2011,JOSUE,35
2011,JUAN,99
2011,JULIAN,99
2011,JULIEN,14
2011,JULIO,27
2011,JULIUS,26
2011,JUNIOR,18
2011,JUSTIN,310
2011,KADEN,13
2011,KAYDEN,25
2011,KELVIN,22
2011,KENNETH,33
2011,KENNY,20
2011,KEVIN,183
2011,LANDON,19
2011,LARRY,10
2011,LEANDRO,16
2011,LEO,11
2011,LEONARDO,55
2011,LEONEL,12
2011,LIAM,103
2011,LOGAN,45
2011,LORENZO,14
2011,LOUIS,14
2011,LUCAS,122
2011,LUIS,131
2011,LUKAS,11
2011,LUKE,17
2011,MANUEL,31
2011,MARCO,22
2011,MARCOS,29
2011,MARCUS,33
2011,MARIO,23
2011,MARK,19
2011,MARLON,10
2011,MARTIN,16
2011,MARVIN,16
2011,MASON,173
2011,MATEO,44
2011,MATHEW,19
2011,MATIAS,20
2011,MATTHEW,276
2011,MAURICIO,12
2011,MAX,33
2011,MAXIMILIANO,13
2011,MAXIMO,12
2011,MAXIMUS,15
2011,MELVIN,12
2011,MICHAEL,174
2011,MIGUEL,101
2011,MIKE,17
2011,MOISES,18
2011,NATHAN,47
2011,NATHANIEL,63
2011,NELSON,16
2011,NICHOLAS,103
2011,NICOLAS,53
2011,NOAH,157
2011,NOEL,24
2011,OLIVER,42
2011,OMAR,39
2011,OSCAR,27
2011,OWEN,12
2011,PABLO,25
2011,PATRICK,12
2011,PAUL,16
2011,PEDRO,29
2011,PETER,15
2011,PRESTON,14
2011,PRINCE,14
2011,RAFAEL,31
2011,RANDY,48
2011,RAYMOND,24
2011,RICARDO,25
2011,RICHARD,38
2011,RILEY,18
2011,ROBERT,35
2011,ROBERTO,11
2011,RODRIGO,15
2011,ROGER,11
2011,ROMEO,14
2011,ROYCE,11
2011,RUBEN,19
2011,RYAN,122
2011,SAMUEL,74
2011,SANTIAGO,50
2011,SEAN,30
2011,SEBASTIAN,183
2011,SERGIO,13
2011,SHANE,10
2011,SHAWN,15
2011,STEPHEN,10
2011,STEVE,10
2011,STEVEN,104
2011,TAYLOR,10
2011,THOMAS,26
2011,TIMOTHY,16
2011,TOMAS,10
2011,TRAVIS,13
2011,TRISTAN,34
2011,TYLER,48
2011,URIEL,21
2011,VICTOR,48
2011,VINCENT,17
2011,WILLIAM,98
2011,WILSON,11
2011,XAVIER,92
2011,YADIEL,25
2011,YAHIR,16
2011,YAIR,10
2011,YANDEL,12
2011,YANIEL,10
2011,YARIEL,12
2011,YERIK,13
2011,ZACHARY,16
2011,ZION,13
2011,AARON,67
2011,ABRAHAM,172
2011,ADAM,129
2011,ADRIAN,35
2011,AHARON,19
2011,AHMED,26
2011,AHRON,17
2011,AIDAN,58
2011,AIDEN,78
2011,AKIVA,20
2011,ALAN,21
2011,ALBERT,15
2011,ALEC,11
2011,ALEX,34
2011,ALEXANDER,197
2011,ALI,33
2011,ALLEN,11
2011,AMIR,15
2011,AMROM,13
2011,ANDREW,133
2011,ANGELO,16
2011,ANTHONY,135
2011,ANTONIO,28
2011,ARI,30
2011,SKYLAR,17
2011,ARON,60
2011,ARTHUR,29
2011,ARYEH,24
2011,ASHER,55
2011,ASHTON,10
2011,AUGUST,16
2011,AUGUSTUS,10
2011,AUSTIN,26
2011,AVI,12
2011,AVRAHAM,38
2011,AVROHOM,27
2011,AVRUM,11
2011,AYDEN,10
2011,BARUCH,21
2011,BECKETT,12
2011,BEN,22
2011,BENJAMIN,230
2011,BENNETT,10
2011,BENZION,13
2011,BERISH,10
2011,BINYOMIN,14
2011,BLAKE,14
2011,BORUCH,16
2011,BRADY,13
2011,BRANDON,44
2011,BRAYDEN,15
2011,BRENDAN,23
2011,BRIAN,30
2011,BRODY,19
2011,BRYAN,14
2011,BRYCE,10
2011,CADEN,10
2011,CALEB,31
2011,CALVIN,10
2011,SLOANE,17
2011,CARMINE,11
2011,CARTER,19
2011,CHAIM,147
2011,CHARLES,129
2011,CHARLIE,20
2011,SOFIA,122
2011,CHESKEL,14
2011,CHRISTIAN,76
2011,CHRISTOPHER,92
2011,COLE,37
2011,COLIN,32
2011,CONNOR,53
2011,CONOR,13
2011,COOPER,30
2011,DANIEL,210
2011,DASHIELL,12
2011,DAVID,258
2011,DEAN,24
2011,DECLAN,32
2011,DENNIS,11
2011,DEREK,10
2011,DEVIN,18
2011,DOMINIC,15
2011,DOMINICK,21
2011,DOV,46
2011,DOVID,40
2011,SOPHIA,180
2011,EDWARD,41
2011,EFRAIM,25
2011,EITAN,14
2011,ELI,97
2011,ELIAS,21
2011,ELIEZER,38
2011,ELIJAH,35
2011,ELIMELECH,16
2011,ELIYAHU,36
2011,ELLIOT,33
2011,ELLIOTT,12
2011,ELLIS,10
2011,ERIC,27
2011,ETHAN,118
2011,EVAN,60
2011,EZRA,33
2011,FELIX,23
2011,FILIP,13
2011,FINN,23
2011,FRANCESCO,19
2011,FRANK,29
2011,GABRIEL,96
2011,GAVIN,53
2011,GAVRIEL,15
2011,GEORGE,66
2011,GIOVANNI,35
2011,GRAHAM,21
2011,GRANT,14
2011,GRAYSON,19
2011,GREGORY,16
2011,GREYSON,11
2011,GRIFFIN,21
2011,HARRISON,40
2011,HARRY,16
2011,HENRY,149
2011,HERSH,14
2011,HERSHEL,24
2011,HERSHY,21
2011,HUDSON,53
2011,HUGO,11
2011,HUNTER,29
2011,IAN,28
2011,ILAN,17
2011,ISAAC,92
2011,ISAIAH,16
2011,ISRAEL,28
2011,IVAN,13
2011,JACK,183
2011,JACKSON,77
2011,SOPHIE,65
2011,JAKE,77
2011,JAMES,172
2011,JASON,35
2011,JASPER,20
2011,JAYDEN,39
2011,JESSE,12
2011,JOEL,30
2011,JOHN,166
2011,JONAH,52
2011,JONATHAN,71
2011,JORDAN,32
2011,JOSEPH,281
2011,JOSHUA,89
2011,JUDAH,34
2011,JUDE,13
2011,JULIAN,79
2011,JUSTIN,46
2011,KACPER,11
2011,KAI,15
2011,KENNETH,10
2011,KEVIN,29
2011,KIERAN,13
2011,KYLE,24
2011,LANDON,13
2011,LAZER,20
2011,LEO,85
2011,LEON,20
2011,LEONARDO,29
2011,LEV,10
2011,LEVI,40
2011,LIAM,131
2011,LIPA,19
2011,STELLA,69
2011,LORENZO,22
2011,LOUIS,23
2011,LUCA,71
2011,LUCAS,128
2011,LUKA,21
2011,LUKAS,16
2011,LUKE,101
2011,MAKSIM,11
2011,MARC,16
2011,MARCO,16
2011,MARCUS,14
2011,MARK,70
2011,MARTIN,21
2011,MASON,75
2011,MATEO,17
2011,MATTEO,30
2011,MATTHEW,189
2011,MAX,95
2011,MAXIM,27
2011,MAXIMILIAN,29
2011,MAXIMUS,14
2011,MAXWELL,38
2011,MAYER,24
2011,MEILECH,11
2011,MEIR,47
2011,MENACHEM,103
2011,MENASHE,11
2011,MENDEL,36
2011,MENDY,11
2011,MICAH,12
2011,MICHAEL,292
2011,MILES,46
2011,MILO,20
2011,MOHAMED,38
2011,MOHAMMED,10
2011,MOISHE,18
2011,MORDECHAI,76
2011,MORRIS,11
2011,MOSES,31
2011,MOSHE,224
2011,NAFTALI,18
2011,NAFTULI,18
2011,NATHAN,71
2011,NATHANIEL,46
2011,NICHOLAS,153
2011,NICO,13
2011,NICOLAS,28
2011,NIKOLAS,10
2011,NOAH,99
2011,NOAM,11
2011,NOLAN,11
2011,NOSSON,10
2011,OLIVER,100
2011,OMAR,33
2011,SUMMER,16
2011,OWEN,65
2011,PARKER,16
2011,PATRICK,56
2011,PAUL,26
2011,PETER,52
2011,PHILIP,26
2011,PINCHAS,15
2011,PINCHUS,13
2011,QUINN,13
2011,RAFAEL,27
2011,RAPHAEL,21
2011,RAYAN,16
2011,REED,10
2011,REID,13
2011,RICHARD,26
2011,RILEY,14
2011,ROBERT,69
2011,ROCCO,19
2011,ROMAN,12
2011,ROWAN,12
2011,RYAN,126
2011,RYDER,16
2011,SALVATORE,36
2011,SAM,35
2011,SAMIR,10
2011,SAMUEL,181
2011,SANTINO,11
2011,SEAN,36
2011,SEBASTIAN,71
2011,SHALOM,11
2011,SHANE,21
2011,SHAUL,10
2011,SHAYA,26
2011,SHEA,16
2011,SHIA,30
2011,SHIMON,94
2011,SHLOIME,15
2011,SHLOIMY,13
2011,SHLOME,17
2011,SHLOMO,61
2011,SHMIEL,17
2011,SHMUEL,44
2011,SHNEUR,11
2011,SHOLOM,21
2011,SHULEM,42
2011,SIDNEY,10
2011,SILAS,10
2011,SIMCHA,32
2011,SIMON,47
2011,SOLOMON,48
2011,SPENCER,15
2011,STEPHEN,10
2011,STEVEN,32
2011,THEODORE,53
2011,THOMAS,121
2011,TIMOTHY,24
2011,TRISTAN,24
2011,TYLER,61
2011,TZVI,41
2011,USHER,29
2011,VICTOR,34
2011,VINCENT,64
2011,VINCENZO,13
2011,WESLEY,10
2011,WILLIAM,170
2011,WYATT,25
2011,XAVIER,18
2011,YAAKOV,45
2011,YAKOV,60
2011,YASEEN,11
2011,YECHEZKEL,11
2011,YECHIEL,27
2011,YEHOSHUA,22
2011,YEHUDA,74
2011,YEHUDAH,10
2011,YIDA,13
2011,YIDEL,11
2011,YISRAEL,14
2011,YISROEL,75
2011,YITZCHAK,17
2011,YITZCHOK,56
2011,YOEL,20
2011,YONAH,10
2011,YOSEF,102
2011,YOUSEF,12
2011,YOUSSEF,11
2011,ZACHARY,86
2011,ZALMEN,14
2011,ZEV,47
2011,SURI,14
2011,SURY,20
2011,SYDNEY,35
2011,SYLVIA,11
2011,TALIA,26
2011,TAMAR,11
2011,TAYLOR,25
2011,TESSA,14
2011,TOBY,39
2011,TZIPORA,12
2011,TZIPORAH,10
2011,TZIPPY,10
2011,TZIVIA,14
2011,VALENTINA,31
2011,VALERIE,11
2011,VANESSA,14
2011,VERA,19
2011,VERONICA,22
2011,VERONIKA,11
2011,VICTORIA,84
2011,VIOLET,38
2011,VIVIAN,30
2011,VIVIENNE,21
2011,WILLA,13
2011,YACHET,13
2011,YAEL,21
2011,YASMINE,10
2011,YEHUDIS,23
2011,YIDES,25
2011,YITTY,32
2011,YOCHEVED,20
2011,ZISSY,25
2011,ZOE,81
2011,ZOEY,21
2011,AARAV,15
2011,AARON,51
2011,ABDUL,20
2011,ABDULLAH,30
2011,ADAM,28
2011,ADITYA,14
2011,ADRIAN,19
2011,AHMED,21
2011,AIDAN,32
2011,AIDEN,96
2011,ALAN,37
2011,ALEX,52
2011,ALEXANDER,47
2011,ALI,13
2011,ALLEN,14
2011,ALVIN,43
2011,ANDREW,70
2011,ANDY,43
2011,ANSON,18
2011,ANTHONY,46
2011,ARJUN,27
2011,ARMAAN,15
2011,ARYAN,18
2011,AUSTIN,64
2011,AYAAN,31
2011,AYDEN,24
2011,BENJAMIN,39
2011,BENSON,19
2011,BRANDON,29
2011,BRIAN,40
2011,BRYAN,15
2011,CALEB,16
2011,CALVIN,13
2011,CARSON,20
2011,CHARLES,17
2011,CHRISTIAN,21
2011,CHRISTOPHER,21
2011,CODY,10
2011,CONNOR,11
2011,DANIEL,84
2011,DANNY,20
2011,DARREN,21
2011,DAVID,28
2011,DEREK,32
2011,DEVIN,21
2011,DYLAN,53
2011,EASON,10
2011,EDISON,14
2011,EDWIN,15
2011,ELIJAH,12
2011,ELVIS,11
2011,ERIC,85
2011,ETHAN,177
2011,EVAN,51
2011,FARHAN,17
2011,FELIX,22
2011,GABRIEL,13
2011,GAVIN,27
2011,GEORGE,12
2011,HARRISON,13
2011,HAYDEN,10
2011,HENRY,21
2011,IAN,22
2011,IBRAHIM,17
2011,ISAAC,13
2011,ISHAAN,10
2011,IVAN,66
2011,JACK,21
2011,JACKSON,13
2011,JACKY,20
2011,JACOB,49
2011,JADEN,23
2011,JAKE,17
2011,JAMES,36
2011,JASON,98
2011,JAY,14
2011,JAYDEN,173
2011,JEFFREY,25
2011,JEREMY,17
2011,JERRY,25
2011,JIA,15
2011,JOHN,21
2011,JOHNNY,18
2011,JONATHAN,50
2011,JORDAN,23
2011,JOSEPH,21
2011,JOSHUA,36
2011,JULIAN,11
2011,JUSTIN,110
2011,KAI,12
2011,KEVIN,92
2011,KINGSLEY,36
2011,KYLE,45
2011,LAWRENCE,14
2011,LEO,40
2011,LEON,17
2011,LIAM,25
2011,LOGAN,19
2011,LOUIS,10
2011,LUCAS,103
2011,LUKE,11
2011,MARCUS,20
2011,MARTIN,14
2011,MASON,34
2011,MATTHEW,74
2011,MAX,14
2011,MICHAEL,38
2011,MILES,10
2011,MOHAMED,13
2011,MOHAMMAD,46
2011,MOHAMMED,41
2011,MUHAMMAD,76
2011,NATHAN,41
2011,NATHANIEL,16
2011,NELSON,12
2011,NICHOLAS,26
2011,NOAH,19
2011,OLIVER,10
2011,OSCAR,25
2011,OWEN,27
2011,PATRICK,14
2011,PETER,11
2011,RAYAN,10
2011,RAYMOND,27
2011,RICHARD,26
2011,RICKY,16
2011,ROHAN,15
2011,RYAN,150
2011,SAMUEL,30
2011,SEAN,14
2011,SEBASTIAN,14
2011,SHAWN,10
2011,SIMON,14
2011,STANLEY,23
2011,STEVEN,35
2011,SYED,16
2011,TENZIN,24
2011,TERRY,11
2011,THOMAS,18
2011,TIMOTHY,16
2011,TONY,16
2011,TRAVIS,11
2011,TYLER,31
2011,VICTOR,17
2011,VINCENT,71
2011,WILLIAM,66
2011,WILSON,23
2011,XAVIER,10
2011,ZACHARY,12
2011,ZAIN,12
2011,ZAYAN,10
2011,AARON,53
2011,ABDOUL,16
2011,ABDOULAYE,13
2011,ADAM,28
2011,ADEN,19
2011,ADONIS,11
2011,ADRIAN,18
2011,AHMED,11
2011,AIDAN,20
2011,AIDEN,167
2011,ALEXANDER,39
2011,ALI,11
2011,ALIJAH,10
2011,ALVIN,10
2011,AMADOU,15
2011,AMAR'E,12
2011,AMARE,15
2011,AMARI,57
2011,AMIR,89
2011,ANDRE,22
2011,ANDREW,36
2011,ANGEL,10
2011,ANTHONY,66
2011,ANTONIO,15
2011,ASHTON,18
2013,Jay,10
2011,AUSTIN,13
2011,AVERY,19
2011,AYDEN,88
2011,BENJAMIN,13
2011,BLAKE,19
2011,BRANDON,57
2011,BRIAN,22
2011,BRYAN,10
2011,BRYCE,35
2011,BRYSON,14
2011,CALEB,44
2011,CAMERON,47
2011,CARMELO,13
2011,CARTER,35
2011,CAYDEN,11
2011,CHAD,12
2011,CHANCE,15
2011,CHARLES,15
2011,CHASE,41
2011,CHRIS,10
2011,CHRISTIAN,91
2011,CHRISTOPHER,80
2011,CODY,10
2011,COREY,10
2011,DANIEL,81
2011,DARIUS,12
2011,DARREN,12
2011,DAVID,84
2011,DERRICK,10
2011,DEVIN,24
2011,DEVON,10
2011,DOMINIC,17
2011,DONOVAN,10
2011,DWAYNE,14
2011,DYLAN,42
2011,EDWARD,10
2011,ELI,22
2011,ELIAS,14
2011,ELIJAH,156
2011,EMMANUEL,46
2011,ERIC,14
2011,ETHAN,124
2011,EVAN,26
2011,GABRIEL,36
2011,GAVIN,18
2011,GEORGE,10
2011,GIOVANNI,14
2011,HASSAN,10
2011,HAYDEN,12
2011,HUNTER,12
2011,IAN,21
2011,IBRAHIM,25
2011,IBRAHIMA,11
2011,ISAAC,18
2011,ISAIAH,105
2011,ISHMAEL,10
2011,ISIAH,11
2011,JACE,21
2011,JACKSON,11
2011,JACOB,82
2011,JADEN,75
2011,JAHEIM,10
2011,JAHMIR,14
2011,JAIDEN,35
2011,JALEN,15
2011,JAMAL,13
2011,JAMEL,13
2011,JAMES,33
2011,JAMIR,12
2011,JARED,12
2011,JASIAH,16
2011,JASON,44
2011,JAYDEN,184
2011,JAYLEN,38
2011,JAYSON,14
2011,JELANI,11
2011,JEREMIAH,153
2011,JEREMY,15
2011,JERMAINE,16
2011,JESSE,12
2011,JOEL,37
2011,JOHN,34
2011,JONATHAN,53
2011,JORDAN,53
2011,JOSEPH,35
2011,JOSHUA,128
2011,JOSIAH,121
2011,JULIAN,19
2011,JUSTICE,11
2011,JUSTIN,85
2011,KADEN,22
2011,KAI,14
2011,KAIDEN,28
2011,KALEB,18
2011,KAMARI,17
2011,KAMERON,14
2011,KAYDEN,37
2011,KEITH,12
2011,KENNETH,16
2011,KEVIN,28
2011,KHALIL,19
2011,KING,14
2011,KIYAN,12
2011,KYLE,40
2011,KYMANI,19
2011,LAMAR,15
2011,LANDON,11
2011,LEVI,15
2011,LIAM,61
2011,LOGAN,25
2011,LUCAS,12
2011,MAKAI,10
2011,MALACHI,72
2011,MALCOLM,11
2011,MALIK,24
2011,MAMADOU,27
2011,MARC,11
2011,MARCUS,24
2011,MARQUIS,10
2011,MASON,83
2011,MATTHEW,59
2011,MAURICE,16
2011,MEKHI,33
2011,MESSIAH,23
2011,MICAH,29
2011,MICHAEL,93
2011,MILES,10
2011,MOHAMED,37
2011,MOHAMMED,23
2011,MOUSSA,11
2011,MYLES,15
2011,NANA,10
2011,NASIR,33
2011,NATHAN,32
2011,NATHANIEL,64
2011,NEHEMIAH,13
2011,NICHOLAS,31
2011,NICOLAS,11
2011,NIGEL,10
2011,NOAH,91
2011,OMAR,14
2011,OMARI,19
2011,OUSMANE,14
2011,PATRICK,14
2011,PRESTON,19
2011,PRINCE,32
2011,QUINCY,10
2011,RICARDO,10
2011,RICHARD,15
2011,ROBERT,29
2011,RODNEY,10
2011,RYAN,41
2011,SAMUEL,30
2011,SEAN,29
2011,SEBASTIAN,11
2011,SEKOU,15
2011,SETH,12
2011,SHAWN,18
2011,SINCERE,24
2011,STEPHEN,10
2011,STEVEN,12
2011,TERRELL,10
2011,TERRENCE,11
2011,TIMOTHY,14
2011,TRAVIS,17
2011,TRISTAN,58
2011,TROY,13
2011,TYLER,101
2011,VICTOR,12
2011,WILLIAM,27
2011,XAVIER,58
2011,ZACHARY,22
2011,ZAIRE,19
2011,ZION,35
2011,ZYAIRE,14
2011,AARON,102
2011,ABDIEL,12
2011,ABEL,14
2011,ABRAHAM,22
2011,ADAM,32
2011,ADEN,13
2011,ADONIS,16
2011,ADRIAN,157
2011,ADRIEL,34
2011,AIDAN,36
2011,AIDEN,188
2011,ALAN,38
2011,ALBERT,13
2011,ALBERTO,15
2011,ALDO,10
2011,ALEJANDRO,68
2011,ALEX,68
2011,ALEXANDER,219
2011,ALEXIS,55
2011,ALFREDO,15
2011,ALLAN,10
2011,ALLEN,22
2011,ALVIN,10
2011,AMIR,21
2011,ANDERSON,33
2011,ANDRE,10
2011,ANDRES,51
2011,ANDREW,125
2011,ANDY,37
2011,ANGEL,253
2011,ANGELO,28
2011,ANTHONY,207
2011,ANTONIO,32
2011,ARIEL,26
2011,ARMANDO,11
2011,ARMANI,20
2011,ARTURO,10
2011,ASHTON,17
2011,AUSTIN,15
2011,AVERY,13
2011,AXEL,69
2011,AYDEN,104
2011,BENJAMIN,51
2011,BRADLEY,24
2011,BRANDON,184
2011,BRAYAN,23
2011,BRAYDEN,16
2011,BRIAN,59
2011,BRYAN,99
2011,BRYANT,17
2011,BRYCE,10
2011,BYRON,19
2011,CALEB,42
2011,CAMERON,19
2011,CARLOS,109
2011,CARMELO,16
2011,CESAR,29
2011,ABIGAIL,24
2011,ADA,13
2011,AISHA,13
2011,AIZA,10
2011,ALEENA,12
2011,ALEXA,10
2011,ALEXANDRA,13
2011,ALICE,27
2011,ALINA,25
2011,ALISHA,10
2011,ALIYAH,12
2011,ALLISON,17
2011,ALYSSA,26
2011,AMANDA,22
2011,AMBER,13
2011,AMELIA,14
2011,AMY,24
2011,ANGEL,22
2011,ANGELA,47
2011,ANGELINA,26
2011,ANGIE,10
2011,ANIKA,14
2011,ANNA,30
2011,ANNABELLE,10
2011,ANNIE,20
2011,ARIA,12
2011,ARIANA,15
2011,ARIANNA,11
2011,ARYA,12
2011,ASHLEY,52
2011,AUDREY,19
2011,AVA,23
2011,AYESHA,17
2011,BELLA,16
2011,BONNIE,10
2011,BRIANNA,13
2011,CATHERINE,27
2011,CECILIA,12
2011,CHARLOTTE,14
2011,CHLOE,106
2011,CHRISTINA,20
2011,CHRISTINE,11
2011,CHRISTY,12
2011,CINDY,14
2011,CLAIRE,27
2011,CYNTHIA,14
2011,DAISY,11
2011,DIYA,12
2011,EILEEN,18
2011,ELAINE,28
2011,ELENA,12
2011,ELINA,11
2011,ELIZABETH,15
2011,ELLA,25
2011,EMILY,93
2011,EMMA,75
2011,ERICA,19
2011,ERIKA,12
2011,ERIN,13
2011,ESHAL,11
2011,EVA,22
2011,EVELYN,17
2011,FATIMA,24
2011,FIONA,48
2011,GIANNA,13
2011,GRACE,33
2011,HAILEY,16
2011,HANNAH,23
2011,HELEN,10
2011,IRENE,20
2011,IRIS,26
2011,ISABEL,12
2011,ISABELLA,67
2011,ISABELLE,11
2011,IVY,35
2011,JANICE,14
2011,JANNAT,13
2011,JASMINE,31
2011,JENNIFER,18
2011,JENNY,27
2011,JESSICA,26
2011,JESSIE,18
2011,JIA,12
2011,JOANNA,38
2011,JOCELYN,15
2011,JOY,14
2011,JOYCE,22
2011,JULIA,24
2011,KAITLYN,11
2011,KAREN,22
2011,KATE,10
2011,KATELYN,14
2011,KATHERINE,21
2011,KATIE,18
2011,KAYLA,21
2011,KAYLEE,20
2011,KELLY,22
2011,KHLOE,13
2011,KYLIE,11
2011,LAUREN,13
2011,LEAH,16
2011,LEELA,10
2011,LILLIAN,16
2011,LILY,15
2011,MADISON,19
2011,MAGGIE,10
2011,MANDY,12
2011,MARYAM,17
2011,MAYA,27
2011,MEGAN,10
2011,MELODY,13
2011,MIA,36
2011,MICHELLE,42
2011,MILA,17
2011,MINA,12
2011,NATALIE,20
2011,NICOLE,33
2011,NINA,21
2011,OLIVIA,89
2011,PHOEBE,18
2011,QUEENIE,15
2011,RACHEL,18
2011,RAINA,11
2011,REBECCA,13
2011,RENEE,10
2011,SABRINA,23
2011,SAMANTHA,22
2011,SARA,24
2011,SARAH,38
2011,SELENA,13
2011,SELINA,26
2011,SERENA,17
2011,SHARON,20
2011,SHIRLEY,12
2011,SOFIA,19
